analysis_panel	country_iso3	country_name	period_label	period_start	period_end	n_years_observed	response_n_genomes_prn_interpretable	response_n_prn_disrupted	response_ipw_prevalence	response_naive_prevalence	response_boundary_lower_prevalence	response_boundary_upper_prevalence	reported_cases_period	genomes_per_case_effective	program_formulation_class_concurrent	program_formulation_class_lagged	lagged_class_available	transition_period_flag	transition_period_type	unique_program_classes_within_period	share_years_prn_positive_within_period	n_new_origins_detected_period	n_active_origin_clades_period	years_since_first_local_origin	years_since_first_prn_detection	formulation_confidence_period	period_contains_conflict	dominant_exposure_precedence_rule	country_row_share	primary_panel_eligible	exclusion_reason	notes
programme_country_period_5y	SUR	Suriname	2015-2019	2015	2019	5	0	0					1.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SUR	Suriname	2020-2024	2020	2024	5	0	0					37.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVK	Slovakia	1995-1999	1995	1999	1	0	0					0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SVK	Slovakia	2000-2004	2000	2004	5	0	0					150.0	0.0	wp_only_or_pre_ap	unknown	True	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVK	Slovakia	2005-2009	2005	2009	5	0	0					452.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVK	Slovakia	2010-2014	2010	2014	5	0	0					5295.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVK	Slovakia	2015-2019	2015	2019	5	0	0					1892.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVK	Slovakia	2020-2024	2020	2024	5	0	0					8451.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVN	Slovenia	1995-1999	1995	1999	3	0	0					0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SVN	Slovenia	2000-2004	2000	2004	5	0	0					399.0	0.0	wp_only_or_pre_ap	unknown	True	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVN	Slovenia	2005-2009	2005	2009	5	0	0					1955.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVN	Slovenia	2010-2014	2010	2014	5	0	0					1640.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVN	Slovenia	2015-2019	2015	2019	5	0	0					750.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SVN	Slovenia	2020-2024	2020	2024	5	0	0					2145.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWE	Sweden	1995-1999	1995	1999	3	0	0			0.0	1.0	0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SWE	Sweden	2000-2004	2000	2004	5	0	0			0.0	1.0	7069.0	0.0009902390720045	routine_ap_unknown	unknown	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWE	Sweden	2005-2009	2005	2009	5	2	1	0.5001007668791444	0.5	0.3333333333333333	0.6666666666666666	3584.0	0.0008370535714285	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	1	1	0.0	0.0		False	program_metadata_only_fallback	0.0	False	below_interpretable_threshold_5	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWE	Sweden	2010-2014	2010	2014	5	0	0					1672.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWE	Sweden	2015-2019	2015	2019	5	0	0					3608.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWE	Sweden	2020-2024	2020	2024	5	0	0					2976.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWZ	Eswatini	2000-2004	2000	2004	5	0	0					0.0		wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SWZ	Eswatini	2005-2009	2005	2009	5	0	0					1.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWZ	Eswatini	2010-2014	2010	2014	5	0	0					6.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SWZ	Eswatini	2015-2019	2015	2019	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SWZ	Eswatini	2020-2024	2020	2024	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SXM	Sint Maarten (Dutch part)	2015-2019	2015	2019	2	0	0					0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SYC	Seychelles	2000-2004	2000	2004	5	0	0					0.0		wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SYC	Seychelles	2005-2009	2005	2009	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	SYC	Seychelles	2010-2014	2010	2014	5	0	0					7.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SYC	Seychelles	2015-2019	2015	2019	5	0	0					7.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SYC	Seychelles	2020-2024	2020	2024	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition
programme_country_period_5y	SYR	Syria	2000-2004	2000	2004	5	0	0					1417.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SYR	Syria	2005-2009	2005	2009	5	0	0					430.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SYR	Syria	2010-2014	2010	2014	5	0	0					199.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SYR	Syria	2015-2019	2015	2019	5	0	0					452.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	SYR	Syria	2020-2024	2020	2024	5	0	0					1020.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TCA	Turks and Caicos Islands	2000-2004	2000	2004	3	0	0					0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TCA	Turks and Caicos Islands	2015-2019	2015	2019	3	0	0					0.0		unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TCA	Turks and Caicos Islands	2020-2024	2020	2024	5	0	0					0.0		unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TCD	Chad	2000-2004	2000	2004	5	0	0					0.0		wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TCD	Chad	2005-2009	2005	2009	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TCD	Chad	2010-2014	2010	2014	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TCD	Chad	2015-2019	2015	2019	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TCD	Chad	2020-2024	2020	2024	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TGO	Togo	2000-2004	2000	2004	5	0	0					1079.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TGO	Togo	2005-2009	2005	2009	5	0	0					255.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TGO	Togo	2010-2014	2010	2014	5	0	0					187.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TGO	Togo	2015-2019	2015	2019	5	0	0					116.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TGO	Togo	2020-2024	2020	2024	5	0	0					212.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	THA	Thailand	2000-2004	2000	2004	5	0	0					225.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	THA	Thailand	2005-2009	2005	2009	5	0	0					159.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	THA	Thailand	2010-2014	2010	2014	5	0	0					70.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	THA	Thailand	2015-2019	2015	2019	5	0	0					368.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	THA	Thailand	2020-2024	2020	2024	5	0	0					3314.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TJK	Tajikistan	2000-2004	2000	2004	5	0	0					187.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TJK	Tajikistan	2005-2009	2005	2009	5	0	0					103.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TJK	Tajikistan	2010-2014	2010	2014	5	0	0					81.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TJK	Tajikistan	2015-2019	2015	2019	5	0	0					154.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TJK	Tajikistan	2020-2024	2020	2024	5	0	0					1347.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TKL	Tokelau	2000-2004	2000	2004	4	0	0					0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TKL	Tokelau	2005-2009	2005	2009	4	0	0					0.0		unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TKL	Tokelau	2010-2014	2010	2014	5	0	0					0.0		unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TKL	Tokelau	2015-2019	2015	2019	4	0	0					0.0		unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TKL	Tokelau	2020-2024	2020	2024	5	0	0					0.0		unknown	unknown	True	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	TKM	Turkmenistan	2000-2004	2000	2004	5	0	0					71.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	TKM	Turkmenistan	2005-2009	2005	2009	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
