scenario_id	scenario_class	simmap_model	stochastic_map_replicate	stochastic_origin_count
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	136	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	137	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	138	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	139	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	140	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	141	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	142	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	143	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	144	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	145	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	146	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	147	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	148	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	149	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	150	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	151	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	152	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	153	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	154	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	155	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	156	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	157	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	158	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	159	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	160	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	161	39
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	162	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	163	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	164	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	165	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	166	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	167	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	168	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	169	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	170	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	171	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	172	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	173	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	174	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	175	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	176	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	177	28
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	178	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	179	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	180	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	181	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	182	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	183	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	184	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	185	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	186	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	187	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	188	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	189	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	190	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	191	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	192	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	193	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	194	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	195	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	196	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	197	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	198	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	199	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	200	36
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	1	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	2	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	3	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	4	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	5	35
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	6	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	7	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	8	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	9	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	10	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	11	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	12	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	13	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	14	35
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	15	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	16	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	17	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	18	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	19	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	20	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	21	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	22	40
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	23	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	24	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	25	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	26	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	27	38
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	28	36
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	29	38
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	30	36
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	31	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	32	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	33	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	34	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	35	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	36	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	37	35
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	38	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	39	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	40	36
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	41	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	42	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	43	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	44	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	45	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	46	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	47	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	48	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	49	36
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	50	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	51	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	52	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	53	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	54	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	55	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	56	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	57	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	58	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	59	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	60	35
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	61	39
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	62	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	63	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	64	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	65	37
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	66	35
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	67	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	68	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	69	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	70	37
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	71	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	72	35
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	73	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	74	37
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	75	37
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	76	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	77	36
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	78	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	79	30
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	80	38
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	81	33
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	82	38
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	83	31
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	84	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	85	34
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	86	32
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	87	27
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	88	40
study_block_balanced_replicate_09	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	89	31
